Twin 1,Twin 2
3900405841118714761735128447652128200996728441902537263584054662897080719612958782530287132582245791409775177478578195144385991836239218681183072799,3900405841118714761735128447652128200996728441902537263584054662897080719612958782530287132582245791409775177478578195144385991836239218681183072801
3917231883411954096867037166274549299833671954530345068434118461169555942047997991542499360960169664681327564209399384226551278046869383598961454049,3917231883411954096867037166274549299833671954530345068434118461169555942047997991542499360960169664681327564209399384226551278046869383598961454051
3917533102234263289959652188372422796694982391090109902471949673824084334253651367627720490406474441665717591289105950085225484236298091463570096449,3917533102234263289959652188372422796694982391090109902471949673824084334253651367627720490406474441665717591289105950085225484236298091463570096451
3919435804446632306688838552747192693570046936940405548760325079466464630859168835845904063924272516775245984245086112330763644011720138372985304449,3919435804446632306688838552747192693570046936940405548760325079466464630859168835845904063924272516775245984245086112330763644011720138372985304451
3930702911502831151297514897012428972839290434766428293584181185589440150725334281342044503848541881186956155131686937084149379977639492333915678449,3930702911502831151297514897012428972839290434766428293584181185589440150725334281342044503848541881186956155131686937084149379977639492333915678451
3940992294506170139385051614872000682573117965285298500863422087617609027237205318662899594216747287659638206502175948939938952386517543183078936199,3940992294506170139385051614872000682573117965285298500863422087617609027237205318662899594216747287659638206502175948939938952386517543183078936201
3942781396553323503061254015665010884987217602040903953555859795238622587742008610305625446793774857107838131088676197579120492376943341727740262449,3942781396553323503061254015665010884987217602040903953555859795238622587742008610305625446793774857107838131088676197579120492376943341727740262451
3954217371946811198074295939523290200117266329280751875562625303655129365970677938941196681133403617577538284786124504668102331112878218612444364799,3954217371946811198074295939523290200117266329280751875562625303655129365970677938941196681133403617577538284786124504668102331112878218612444364801
3967703925644424639416097414168014653491735434625213892821865601654918105155996908754811345068272881653485867953279298770195371095388462461238048799,3967703925644424639416097414168014653491735434625213892821865601654918105155996908754811345068272881653485867953279298770195371095388462461238048801
3972683485272153276815807295036070059630651705818264500919648432196085511412039052218902046136322328970775053017650707022088030089071473729187379999,3972683485272153276815807295036070059630651705818264500919648432196085511412039052218902046136322328970775053017650707022088030089071473729187380001
3980366424503412820043427114579196345862315721954083017058644070820343116207081306633790699313527080204205948166645417265664759594618518999221704199,3980366424503412820043427114579196345862315721954083017058644070820343116207081306633790699313527080204205948166645417265664759594618518999221704201
3982420191551182064668935084802035808104872213241742733260081098486290083155351759030607474777578044350309221685528455283744087084428463592008990049,3982420191551182064668935084802035808104872213241742733260081098486290083155351759030607474777578044350309221685528455283744087084428463592008990051
3984346578883930503101412739912025625855720636620743919041066511129776680942530570868222885913817733178871214033941502584379468170499581185151999999,3984346578883930503101412739912025625855720636620743919041066511129776680942530570868222885913817733178871214033941502584379468170499581185152000001
3985617769959087174571458521807855692369190843650412801787554772199288214152648723948592248344759132218248777938434429761764364729163009799618550049,3985617769959087174571458521807855692369190843650412801787554772199288214152648723948592248344759132218248777938434429761764364729163009799618550051
4023381834718648197796119302957890128217354140786206635472197833384414897061658583237395196788713549215732831754814121513956601396777044738783938049,4023381834718648197796119302957890128217354140786206635472197833384414897061658583237395196788713549215732831754814121513956601396777044738783938051
